acc,disprot_id,organism,ncbi_taxon_id,group,protein_name,gene,length,seq_len_check,n_regions,n_disorder_res_D,n_disorder_res_D_or_S,D_exp,D_exp_ambiguous,disorder_content_source,af_very_low_content,af_available,has_ambiguous_S,uniparc,uniref50,released,source_file
P10081,DP02562,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,ATP-dependent RNA helicase eIF4A,TIF1,395,395,2,11,11,0.027848101265822784,0.027848101265822784,0.027848101265822784,0.015189873417721518,True,False,UPI000012D36B,UniRef50_Q10055,2020_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q05080,DP02589,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Cytokinesis protein 2,HOF1,669,669,1,25,25,0.03736920777279522,0.03736920777279522,0.03736920777279522,0.3796711509715994,True,False,UPI0000128C32,UniRef50_Q05080,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P38111,DP02671,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Serine/threonine-protein kinase MEC1,MEC1,2368,2368,5,248,248,0.10472972972972973,0.10472972972972973,0.10472972972972973,0.008868243243243243,True,False,UPI000012A1D6,UniRef50_P38111,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P32357,DP02721,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,A1 cistron-splicing factor AAR2,AAR2,355,355,2,19,19,0.05352112676056338,0.05352112676056338,0.05352112676056338,0.08450704225352113,True,False,UPI0000053112,UniRef50_P32357,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P33334,DP02722,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Pre-mRNA-splicing factor 8,PRP8,2413,2413,2,61,61,0.025279734769995857,0.025279734769995857,0.025279734769995857,0.0820555325321177,True,False,UPI000013213D,UniRef50_P33334,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q04049,DP02736,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,DNA polymerase eta,RAD30,632,632,3,123,123,0.19462025316455697,0.19462025316455697,0.19462025316455697,0.1060126582278481,True,False,UPI000006B8F4,UniRef50_Q04049,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q03653,DP02751,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Protein EFR3,EFR3,782,782,1,16,16,0.020460358056265986,0.020460358056265986,0.020460358056265986,0.2851662404092072,True,False,UPI000013B910,UniRef50_Q03653,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P46951,DP02752,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Cargo-transport protein YPP1,YPP1,817,817,4,42,42,0.051407588739290085,0.051407588739290085,0.051407588739290085,0.056303549571603426,True,False,UPI000013AF9E,UniRef50_P46951,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P25299,DP02761,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,mRNA 3'-end-processing protein RNA15,RNA15,296,296,5,106,106,0.3581081081081081,0.3581081081081081,0.3581081081081081,0.20608108108108109,True,False,UPI0000052DDF,UniRef50_P25299,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P15442,DP02767,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,eIF-2-alpha kinase GCN2,GCN2,1659,1659,8,175,175,0.10548523206751055,0.10548523206751055,0.10548523206751055,0.1723930078360458,True,False,UPI000012B2E6,UniRef50_P15442,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P09950,DP02768,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,"5-aminolevulinate synthase, mitochondrial",HEM1,548,548,7,66,66,0.12043795620437957,0.12043795620437957,0.12043795620437957,0.10948905109489052,True,False,UPI000012C441,UniRef50_P09950,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P06782,DP02769,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Carbon catabolite-derepressing protein kinase,SNF1,633,633,3,18,18,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.2527646129541864,True,False,UPI0000052F22,UniRef50_P06782,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P16892,DP02784,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Mitogen-activated protein kinase FUS3,FUS3,353,353,1,16,16,0.0453257790368272,0.0453257790368272,0.0453257790368272,0.04815864022662889,True,False,UPI000012AD91,UniRef50_P16892,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P0CY08,DP02806,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Mating-type protein ALPHA2,MATALPHA2,210,210,11,51,51,0.24285714285714285,0.24285714285714285,0.24285714285714285,0.0380952380952381,True,False,UPI000012EBF8,UniRef50_P0CY09,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P53927,DP02808,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Ribosome biogenesis protein 15,NOP15,220,220,9,129,129,0.5863636363636363,0.5863636363636363,0.5863636363636363,0.22727272727272727,True,False,UPI0000053239,UniRef50_P53927,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P53193,DP02809,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,"J-type co-chaperone JAC1, mitochondrial",JAC1,184,184,3,24,24,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.05434782608695652,True,False,UPI000013B023,UniRef50_P53193,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P40344,DP02826,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Autophagy-related protein 3,ATG3,310,310,17,138,138,0.44516129032258067,0.44516129032258067,0.44516129032258067,0.25806451612903225,True,False,UPI0000052F5F,UniRef50_W0TEF9,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P47110,DP02847,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,DNA polymerase delta subunit 3,POL32,350,350,4,234,234,0.6685714285714286,0.6685714285714286,0.6685714285714286,0.26,True,False,UPI0000129740,UniRef50_P47110,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P15436,DP02848,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,DNA polymerase delta catalytic subunit,POL3,1097,1097,2,45,45,0.04102096627164995,0.04102096627164995,0.04102096627164995,0.07474931631722881,True,False,UPI0000168B4F,UniRef50_P15436,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P53853,DP02908,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Vacuolar protein sorting-associated protein 75,VPS75,264,264,3,39,39,0.14772727272727273,0.14772727272727273,0.14772727272727273,0.08333333333333333,True,False,UPI000013BBD6,UniRef50_P53853,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q02521,DP02917,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Pre-mRNA-splicing factor SPP2,SPP2,185,185,6,176,176,0.9513513513513514,0.9513513513513514,0.9513513513513514,0.10810810810810811,True,False,UPI0000135E65,UniRef50_Q02521,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P53104,DP03008,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Serine/threonine-protein kinase ATG1,ATG1,897,897,1,255,255,0.2842809364548495,0.2842809364548495,0.2842809364548495,0.3857302118171683,True,False,UPI0000125C5E,UniRef50_Q75CH3,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P35207,DP03154,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Antiviral helicase SKI2,SKI2,1287,1287,1,65,65,0.050505050505050504,0.050505050505050504,0.050505050505050504,0.09634809634809635,True,False,UPI0000168E36,UniRef50_P35207,2021_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P30771,DP03226,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,ATP-dependent helicase NAM7,NAM7,971,971,2,12,12,0.012358393408856848,0.012358393408856848,0.012358393408856848,0.18640576725025745,True,False,UPI000004EEDA,UniRef50_P30771,2021_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P02400,DP03374,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,60S acidic ribosomal protein P2-beta,RPP2B,110,110,5,110,110,1.0,1.0,1.0,0.23636363636363636,True,False,UPI0000173AB5,UniRef50_P02400,2021_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q04195,DP03464,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,E3 SUMO-protein ligase SIZ1,SIZ1,904,904,2,21,21,0.023230088495575223,0.023230088495575223,0.023230088495575223,0.5453539823008849,True,False,,UniRef50_Q04195,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q04087,DP03494,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Monopolin complex subunit LRS4,LRS4,347,347,2,58,58,0.16714697406340057,0.16714697406340057,0.16714697406340057,0.40057636887608067,True,False,,UniRef50_Q04087,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P22515,DP03496,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Ubiquitin-activating enzyme E1 1,UBA1,1024,1024,1,23,23,0.0224609375,0.0224609375,0.0224609375,0.0107421875,True,False,,UniRef50_P22515,2021_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P33309,DP03506,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Protein DOM34,DOM34,386,386,1,12,12,0.031088082901554404,0.031088082901554404,0.031088082901554404,0.018134715025906734,True,False,,UniRef50_P33309,2021_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P05453,DP03548,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Eukaryotic peptide chain release factor GTP-binding subunit,SUP35,685,685,1,250,250,0.36496350364963503,0.36496350364963503,0.36496350364963503,0.32262773722627736,True,False,,UniRef50_P05453,2021_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P38238,DP03591,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase,TRM7,310,310,3,71,71,0.22903225806451613,0.22903225806451613,0.22903225806451613,0.02258064516129032,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P53254,DP03595,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,U3 small nucleolar RNA-associated protein 22,UTP22,1237,1237,3,117,117,0.09458367016976556,0.09458367016976556,0.09458367016976556,0.0889248181083266,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P25368,DP03596,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Ribosomal RNA-processing protein 7,RRP7,297,297,1,14,14,0.04713804713804714,0.04713804713804714,0.04713804713804714,0.013468013468013467,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P02994,DP03597,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Elongation factor 1-alpha,TEF1,458,458,2,17,17,0.03711790393013101,0.03711790393013101,0.03711790393013101,0.004366812227074236,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q12051,DP03620,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Geranylgeranyl pyrophosphate synthase BTS1,BTS1,335,335,1,13,13,0.03880597014925373,0.03880597014925373,0.03880597014925373,0.005970149253731343,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P04807,DP03621,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Hexokinase-2,HXK2,486,486,3,17,17,0.03497942386831276,0.03497942386831276,0.03497942386831276,0.00205761316872428,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P49954,DP03632,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Omega-amidase NIT3,NIT3,291,291,1,10,10,0.03436426116838488,0.03436426116838488,0.03436426116838488,0.010309278350515464,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P36421,DP03633,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,"Tyrosine--tRNA ligase, cytoplasmic",TYS1,394,394,2,10,10,0.025380710659898477,0.025380710659898477,0.025380710659898477,0.08375634517766498,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P33734,DP03665,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Imidazole glycerol phosphate synthase hisHF,HIS7,552,552,1,15,15,0.02717391304347826,0.02717391304347826,0.02717391304347826,0.02717391304347826,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P35193,DP03677,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Autophagy-related protein 19,ATG19,415,415,8,164,164,0.39518072289156625,0.39518072289156625,0.39518072289156625,0.655421686746988,True,False,,,2022_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P40458,DP03684,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Autophagy-related protein 32,ATG32,529,529,2,16,16,0.030245746691871456,0.030245746691871456,0.030245746691871456,0.5311909262759924,True,False,,,2022_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P38428,DP03685,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Coupling of ubiquitin conjugation to ER degradation protein 1,CUE1,203,203,2,21,21,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.1724137931034483,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
P07250,DP03689,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Inositol polyphosphate multikinase,ARG82,355,355,5,101,101,0.28450704225352114,0.28450704225352114,0.28450704225352114,0.17746478873239438,True,False,,,2023_12,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q12142,DP03714,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Autophagy-related protein 9,ATG9,997,997,7,285,285,0.2858575727181545,0.2858575727181545,0.2858575727181545,0.4493480441323972,True,False,,,2022_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q02948,DP03715,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Vacuolar protein sorting-associated protein 30,VPS30,557,557,4,209,209,0.3752244165170557,0.3752244165170557,0.3752244165170557,0.26570915619389585,True,False,,,2022_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P22219,DP03716,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Serine/threonine-protein kinase VPS15,VPS15,1454,1454,5,173,173,0.11898211829436038,0.11898211829436038,0.11898211829436038,0.1375515818431912,True,False,,,2022_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P22543,DP03717,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Phosphatidylinositol 3-kinase VPS34,VPS34,875,875,3,88,88,0.10057142857142858,0.10057142857142858,0.10057142857142858,0.12685714285714286,True,False,,,2022_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q05919,DP03718,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Vacuolar protein sorting-associated protein 38,VPS38,439,439,5,94,94,0.214123006833713,0.214123006833713,0.214123006833713,0.09567198177676538,True,False,,,2022_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P25454,DP03759,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,DNA repair protein RAD51,RAD51,400,400,3,97,97,0.2425,0.2425,0.2425,0.19,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P32449,DP03815,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,"Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited",ARO4,370,370,2,22,22,0.05945945945945946,0.05945945945945946,0.05945945945945946,0.013513513513513514,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P36156,DP03909,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Glutathione S-transferase omega-like 2,ECM4,370,370,2,20,20,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.013513513513513514,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P22108,DP03915,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2",APA2,325,325,2,11,11,0.033846153846153845,0.033846153846153845,0.033846153846153845,0.024615384615384615,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q3E7B7,DP03916,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,SERF-like protein YDL085C-A,,68,68,1,35,35,0.5147058823529411,0.5147058823529411,0.5147058823529411,0.0,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P33891,DP03973,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Protein transport protein TIP20,TIP20,701,701,1,18,18,0.025677603423680456,0.025677603423680456,0.025677603423680456,0.04136947218259629,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P53847,DP03974,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Protein transport protein DSL1,DSL1,754,754,3,116,116,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.17108753315649866,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P19658,DP03978,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Exocyst complex component EXO70,EXO70,623,623,1,12,12,0.019261637239165328,0.019261637239165328,0.019261637239165328,0.014446227929373997,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q12395,DP03993,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Defective in cullin neddylation protein 1,DCN1,269,269,2,21,21,0.07806691449814127,0.07806691449814127,0.07806691449814127,0.07434944237918216,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P40484,DP03995,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,DBF2 kinase activator protein MOB1,MOB1,314,314,4,24,24,0.07643312101910828,0.07643312101910828,0.07643312101910828,0.3821656050955414,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P53228,DP04026,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Transaldolase NQM1,NQM1,333,333,1,11,11,0.03303303303303303,0.03303303303303303,0.03303303303303303,0.02702702702702703,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P07275,DP04063,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",PUT2,575,575,5,70,70,0.12173913043478261,0.12173913043478261,0.12173913043478261,0.02608695652173913,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P38319,DP04065,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Tyrosyl-DNA phosphodiesterase 1,TDP1,544,544,3,89,89,0.1636029411764706,0.1636029411764706,0.1636029411764706,0.14338235294117646,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q12402,DP04072,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Protein YOP1,YOP1,180,180,2,10,10,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
P32911,DP04130,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,Eukaryotic translation initiation factor eIF-1,SUI1,108,108,1,25,25,0.23148148148148148,0.23148148148148148,0.23148148148148148,0.07407407407407407,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
Q12211,DP04174,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),559292,Fungal,tRNA pseudouridine synthase 1,PUS1,544,544,6,155,155,0.2849264705882353,0.2849264705882353,0.2849264705882353,0.15073529411764705,True,False,,,2024_06,disprot_taxon_559292_saccharomyces_cerevisiae.json
